recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,02AUG18,1212,PLNK,05AUG18,JBU,   1 ,10,05,20180805,20180805,1458,1807,905   ,20180802,,JFK ,1058,DM,-0400,FLL ,1407,-0400,321 ,,,,1058,1458,,,,,1407,1807,,,,,,,,,0,,,321 ,,4903332,,,,0,0,0,> 202 ,,JFK,3,0,2018-08-05 14:58:00.000,0,2018-08-05 18:07:00.000,29,7,0,0,0001
,02AUG18,1212,PLNK,05AUG18,JBU,   7 ,10,05,20180805,20180805,2250,0400,517   ,20180802,SC01,FLL ,1850,DM,-0400,LAS ,2100,-0700,320 ,,,,1850,2250,,,,E10 ,2100,0400,,,655 ,,,,,,0,,,320 ,,4903343,,,,0,0,0,>   8 ,,JFK,3,0,2018-08-05 22:50:00.000,0,2018-08-06 04:00:00.000,17,7,0,0,0007
,02AUG18,1212,PLNK,05AUG18,JBU,   8 ,10,05,20180805,20180806,0450,0948,517   ,20180802,SC01,LAS ,2150,DM,-0700,FLL ,0548,-0400,320 ,,,E10 ,2150,0450,,,,,0548,0948,,,655 ,,,,,,0,,,320 ,,4903351,,,,0,0,0,> 914 ,,JFK,3,0,2018-08-06 04:50:00.000,0,2018-08-06 09:48:00.000,18,7,0,0,0008
,02AUG18,1212,PLNK,05AUG18,JBU,  11 ,10,05,20180805,20180806,0035,0325,584   ,20180802,SC05,BOS ,2035,DM,-0400,ORD ,2225,-0500,320 ,,,,2035,0035,,,,,2225,0325,,,597 ,,,,,,0,,,320 ,,4903364,,,,0,0,0,> 563 ,,JFK,3,0,2018-08-06 00:35:00.000,0,2018-08-06 03:25:00.000,18,7,0,0,0011
,02AUG18,1212,PLNK,05AUG18,JBU,  14 ,10,05,20180805,20180806,0346,0905,789   ,20180802,,LGB ,2046,DM,-0700,JFK ,0505,-0400,320 ,,,,2046,0346,,,,,0505,0905,,,,,,,,,0,,,320 ,,4903375,,,,0,0,0,> 905 ,,JFK,3,0,2018-08-06 03:46:00.000,0,2018-08-06 09:05:00.000,13,7,0,0,0014
,02AUG18,1212,PLNK,05AUG18,JBU,  15 ,10,05,20180805,20180805,1040,1649,991   ,20180802,,JFK ,0640,DM,-0400,SFO ,0949,-0700,32S ,,,,0640,1040,,,,,0949,1649,,,,,,,,,0,,,32S ,,4903387,,,,0,0,0,> 416 ,,JFK,3,1,2018-08-05 10:40:00.000,3,2018-08-05 16:49:00.000,29,7,0,0,0015
,02AUG18,1212,PLNK,05AUG18,JBU,  16 ,10,05,20180805,20180805,1345,1924,934   ,20180802,,SFO ,0645,DM,-0700,JFK ,1524,-0400,32S ,,,,0645,1345,,,,,1524,1924,,,,,,,,,0,,,32S ,,4903398,,,,0,0,0,> 263 ,,JFK,3,1,2018-08-05 13:45:00.000,0,2018-08-05 19:24:00.000,15,7,0,0,0016
,02AUG18,1212,PLNK,05AUG18,JBU,  19 ,10,05,20180805,20180805,2040,0257,935   ,20180802,,BOS ,1640,DM,-0400,SAN ,1957,-0700,32S ,,,,1640,2040,,,,,1957,0257,,,,,,,,,0,,,32S ,,4903409,,,,0,0,0,>  90 ,,JFK,3,0,2018-08-05 20:40:00.000,0,2018-08-06 02:57:00.000,18,7,0,0,0019
,02AUG18,1212,PLNK,05AUG18,JBU,  20 ,10,05,20180805,20180806,0348,0913,982   ,20180802,SC05,SAN ,2048,DM,-0700,BOS ,0513,-0400,32S ,,,,2048,0348,,,,,0513,0913,,,988 ,,,,,,0,,,32S ,,4903420,,,,0,0,0,>2819 ,,JFK,3,0,2018-08-06 03:48:00.000,0,2018-08-06 09:13:00.000,19,7,0,0,0020
,02AUG18,1212,PLNK,05AUG18,JBU,  21 ,10,05,20180805,20180805,1607,1921,584   ,20180802,SC05,BOS ,1207,DM,-0400,PBI ,1521,-0400,320 ,,,,1207,1607,,,,,1521,1921,,,597 ,,,,,,0,,,320 ,,4903429,,,,0,0,0,> 122 ,,JFK,3,0,2018-08-05 16:07:00.000,0,2018-08-05 19:21:00.000,18,7,0,0,0021
,02AUG18,1212,PLNK,05AUG18,JBU,  22 ,10,05,20180805,20180806,0100,0359,568   ,20180802,AU01,PBI ,2100,DM,-0400,BOS ,2359,-0400,32M ,,,,2100,0100,,,,,2359,0359,,,,,,,,,0,,,32M ,,4903441,,,,0,0,0,>2829 ,,JFK,3,0,2018-08-06 01:00:00.000,0,2018-08-06 03:59:00.000,14,7,0,0,0022
,02AUG18,1212,PLNK,05AUG18,JBU,  23 ,10,05,20180805,20180805,0959,1553,979   ,20180802,,JFK ,0559,DM,-0400,LAX ,0853,-0700,32S ,,,,0559,0959,,,,,0853,1553,,,,,,,,,0,,,32S ,,4903451,,,,0,0,0,> 324 ,,JFK,3,1,2018-08-05 09:59:00.000,3,2018-08-05 15:53:00.000,29,7,0,0,0023
,02AUG18,1212,PLNK,05AUG18,JBU,  24 ,10,05,20180805,20180805,1245,1812,983   ,20180802,,LAX ,0545,DM,-0700,JFK ,1412,-0400,32S ,,,,0545,1245,,,,,1412,1812,,,,,,,,,0,,,32S ,,4903458,,,,0,0,0,> 915 ,,JFK,2,1,2018-08-05 12:45:00.000,0,2018-08-05 18:12:00.000,15,7,0,0,0024
