recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,31JUL18,1453,POST,31JUL18,JBU, 485 ,10,31,20180731,20180731,1431,1546,292   ,20180731,SC05,ROC ,1031,DM,-0400,JFK ,1146,-0400,E90 ,,,,1031,1431,,,,,1057,1457,1450,1452,346 ,,,,,,0,,,E90 ,,4891526,,,,0,0,0,>  34 ,,JFK,3,0,2018-07-31 14:31:00.000,0,2018-07-31 14:52:00.000,12,7,0,0,0485
,01AUG18,0418,POST,31JUL18,JBU, 486 ,10,31,20180731,20180801,0255,0423,265   ,20180801,SC05,JFK ,2255,DM,-0400,ROC ,0023,-0400,E90 ,,,,2255,0255,,0247,0319,,0018,0418,0411,0418,216 ,,,,,,0,,,E90 ,,4891538,,,,0,0,0,> 185 ,,JFK,2,0,2018-08-01 02:47:00.000,0,2018-08-01 04:18:00.000,29,7,0,0,0486
,31JUL18,1900,POST,31JUL18,JBU, 487 ,10,31,20180731,20180731,1445,2108,967   ,20180731,SC14,BOS ,1045,DM,-0400,LAX ,1408,-0700,32S ,,,C9  ,1045,1445,,,,,1157,1857,1850,1853,982 ,,,,,,0,,,32S ,,4891551,,,,0,0,0,> 688 ,,JFK,3,1,2018-07-31 14:45:00.000,0,2018-07-31 18:53:00.000,18,7,0,0,0487
,31JUL18,2337,POST,31JUL18,JBU, 488 ,10,31,20180731,20180731,1809,2349,964   ,20180731,SC31,LAX ,1109,05,-0700,BOS ,1949,-0400,32S ,,,,1109,1809,,1756,1814,C10 ,1933,2333,2326,2335,987 ,,,,2331,,0,,,32S ,,4891564,,,,0,0,0,> 177 ,,JFK,3,0,2018-07-31 17:56:00.000,0,2018-07-31 23:35:00.000,15,7,0,0,0488
,31JUL18,1842,POST,31JUL18,JBU, 490 ,10,31,20180731,20180731,1340,1613,913   ,20180731,SC05,MCO ,0940,DM,-0400,JFK ,1213,-0400,321 ,,,6   ,0940,1340,,1403,1414,,1200,1600,,,959 ,,,,1553,,0,,,321 ,,4891577,,,,0,0,0,>1183 ,,JFK,3,0,2018-07-31 14:03:00.000,0,2018-07-31 16:00:00.000,16,7,0,0,0490
,01AUG18,0404,POST,31JUL18,JBU, 491 ,10,31,20180731,20180731,2311,0440,629   ,20180801,SC05,BUF ,1911,DM,-0400,LAX ,2140,-0700,320 ,,,7   ,1911,2311,,2304,2314,,2058,0358,0351,0402,531 ,,,,0357,,0,,,320 ,,4891590,,,,0,0,0,> 492 ,,JFK,3,0,2018-07-31 23:04:00.000,0,2018-08-01 04:02:00.000,13,7,0,0,0491
,01AUG18,1015,POST,31JUL18,JBU, 492 ,10,31,20180731,20180801,0530,1021,629   ,20180801,SC05,LAX ,2230,DM,-0700,BUF ,0621,-0400,320 ,,,,2230,0530,,0527,0547,,0618,1018,1011,1013,531 ,,,,,,0,,,320 ,,4891603,,,,0,0,0,>2465 ,,JFK,3,0,2018-08-01 05:27:00.000,0,2018-08-01 10:13:00.000,15,7,0,0,0492
,29JUL18,1852,PLNK,31JUL18,JBU, 493 ,10,31,20180731,20180731,1130,1604,516   ,20180729,AU01,BOS ,0730,09,-0400,DEN ,1004,-0600,320 ,,,C33 ,0730,1130,,,,A37 ,1004,1604,,,,,,,,,0,,,32A ,,4891616,,,,0,0,0,> 494 ,,JFK,3,0,2018-07-31 11:30:00.000,0,2018-07-31 16:04:00.000,18,7,0,0,0493
,31JUL18,2243,POST,31JUL18,JBU, 494 ,10,31,20180731,20180731,1654,2100,516   ,20180731,AU01,DEN ,1054,07,-0600,BOS ,1700,-0400,320 ,,,A37 ,1054,1654,,1833,1843,C31 ,1727,2127,2120,2127,,,,,,,0,,,32A ,,4891628,,,,0,0,0,> 215 ,,JFK,3,0,2018-07-31 18:33:00.000,0,2018-07-31 21:27:00.000,15,7,0,0,0494
,31JUL18,2035,POST,31JUL18,JBU, 495 ,10,31,20180731,20180731,1807,2052,323   ,20180731,SC05,HPN ,1407,DM,-0400,MCO ,1652,-0400,E90 ,,,,1407,1807,,1755,1806,1   ,1629,2029,2022,2035,198 ,,,,2035,,0,,,E90 ,,4891642,,,,0,0,0,>1694 ,,JFK,3,0,2018-07-31 17:55:00.000,0,2018-07-31 20:35:00.000,20,7,0,0,0495
