recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,31JUL18,1207,PLNK,03AUG18,JBU,   1 ,10,03,20180803,20180803,1458,1807,995   ,20180731,SC05,JFK ,1058,DM,-0400,FLL ,1407,-0400,321 ,,,,1058,1458,,,,,1407,1807,,,954 ,,,,,,0,,,321 ,,4903330,,,,0,0,0,> 202 ,,JFK,3,0,2018-08-03 14:58:00.000,0,2018-08-03 18:07:00.000,29,7,0,0,0001
,01AUG18,1450,PLNK,03AUG18,JBU,   7 ,10,03,20180803,20180803,2250,0400,597   ,20180801,SC02,FLL ,1850,DM,-0400,LAS ,2100,-0700,320 ,,,,1850,2250,,,,E10 ,2100,0400,,,566 ,,,,,,0,,,320 ,,4903341,,,,0,0,0,>   8 ,,JFK,3,0,2018-08-03 22:50:00.000,0,2018-08-04 04:00:00.000,17,7,0,0,0007
,01AUG18,1450,PLNK,03AUG18,JBU,   8 ,10,03,20180803,20180804,0450,0948,597   ,20180801,SC02,LAS ,2150,DM,-0700,FLL ,0548,-0400,320 ,,,E10 ,2150,0450,,,,,0548,0948,,,566 ,,,,,,0,,,320 ,,4903353,,,,0,0,0,>1675 ,,JFK,3,0,2018-08-04 04:50:00.000,0,2018-08-04 09:48:00.000,18,7,0,0,0008
,02AUG18,1723,PLNK,03AUG18,JBU,  11 ,10,03,20180803,20180804,0035,0325,508   ,20180802,SC01,BOS ,2035,DM,-0400,ORD ,2225,-0500,320 ,,,,2035,0035,,,,,2225,0325,,,597 ,,,,,,0,,,320 ,,4903363,,,,0,0,0,> 563 ,,JFK,3,0,2018-08-04 00:35:00.000,0,2018-08-04 03:25:00.000,18,7,0,0,0011
,01AUG18,1450,PLNK,03AUG18,JBU,  14 ,10,03,20180803,20180804,0346,0905,636   ,20180801,SC09,LGB ,2046,DM,-0700,JFK ,0505,-0400,320 ,,,,2046,0346,,,,,0505,0905,,,629 ,,,,,,0,,,320 ,,4903374,,,,0,0,0,> 905 ,,JFK,2,0,2018-08-04 03:46:00.000,0,2018-08-04 09:05:00.000,13,7,0,0,0014
,01AUG18,1450,PLNK,03AUG18,JBU,  15 ,10,03,20180803,20180803,1115,1724,946   ,20180801,SC03,JFK ,0715,DM,-0400,SFO ,1024,-0700,32S ,,,,0715,1115,,,,,1024,1724,,,992 ,,,,,,0,,,32S ,,4903385,,,,0,0,0,> 416 ,,JFK,3,1,2018-08-03 11:15:00.000,3,2018-08-03 17:24:00.000,29,7,0,0,0015
,31JUL18,1207,PLNK,03AUG18,JBU,  16 ,10,03,20180803,20180803,1330,1909,981   ,20180731,SC05,SFO ,0630,DM,-0700,JFK ,1509,-0400,32S ,,,,0630,1330,,,,,1509,1909,,,993 ,,,,,,0,,,32S ,,4903396,,,,0,0,0,>  89 ,,JFK,3,1,2018-08-03 13:30:00.000,0,2018-08-03 19:09:00.000,15,7,0,0,0016
,01AUG18,1450,PLNK,03AUG18,JBU,  19 ,10,03,20180803,20180803,2040,0257,991   ,20180801,SC14,BOS ,1640,DM,-0400,SAN ,1957,-0700,32S ,,,,1640,2040,,,,,1957,0257,,,967 ,,,,,,0,,,32S ,,4903407,,,,0,0,0,>  90 ,,JFK,2,0,2018-08-03 20:40:00.000,0,2018-08-04 02:57:00.000,18,7,0,0,0019
,01AUG18,1450,PLNK,03AUG18,JBU,  20 ,10,03,20180803,20180804,0343,0908,981   ,20180801,SC05,SAN ,2043,DM,-0700,BOS ,0508,-0400,32S ,,,,2043,0343,,,,,0508,0908,,,993 ,,,,,,0,,,32S ,,4903418,,,,0,0,0,>  25 ,,JFK,3,0,2018-08-04 03:43:00.000,0,2018-08-04 09:08:00.000,19,7,0,0,0020
,31JUL18,1207,PLNK,03AUG18,JBU,  21 ,10,03,20180803,20180803,1607,1921,508   ,20180731,SC01,BOS ,1207,DM,-0400,PBI ,1521,-0400,320 ,,,,1207,1607,,,,,1521,1921,,,597 ,,,,,,0,,,320 ,,4903428,,,,0,0,0,> 122 ,,JFK,3,0,2018-08-03 16:07:00.000,0,2018-08-03 19:21:00.000,18,7,0,0,0021
,01AUG18,1450,PLNK,03AUG18,JBU,  22 ,10,03,20180803,20180804,0055,0355,568   ,20180801,AU01,PBI ,2055,DM,-0400,BOS ,2355,-0400,32M ,,,,2055,0055,,,,,2355,0355,,,,,,,,,0,,,32M ,,4903439,,,,0,0,0,>2723 ,,JFK,3,0,2018-08-04 00:55:00.000,0,2018-08-04 03:55:00.000,14,7,0,0,0022
,31JUL18,1207,PLNK,03AUG18,JBU,  23 ,10,03,20180803,20180803,0959,1553,984   ,20180731,SC05,JFK ,0559,DM,-0400,LAX ,0853,-0700,32S ,,,,0559,0959,,,,,0853,1553,,,968 ,,,,,,0,,,32S ,,4903449,,,,0,0,0,> 324 ,,JFK,3,1,2018-08-03 09:59:00.000,3,2018-08-03 15:53:00.000,29,7,0,0,0023
,31JUL18,1207,PLNK,03AUG18,JBU,  26 ,10,03,20180803,20180803,1320,1600,665   ,20180731,,TPA ,0920,DM,-0400,JFK ,1200,-0400,320 ,,,,0920,1320,,,,,1200,1600,,,,,,,,,0,,,320 ,,4903463,,,,0,0,0,> 803 ,,JFK,3,0,2018-08-03 13:20:00.000,0,2018-08-03 16:00:00.000,14,7,0,0,0026
,31JUL18,1207,PLNK,03AUG18,JBU,  27 ,10,03,20180803,20180803,0943,1216,608   ,20180731,,EWR ,0543,DM,-0400,MCO ,0816,-0400,320 ,,,,0543,0943,,,,,0816,1216,,,,,,,,,0,,,320 ,,4903476,,,,0,0,0,>1150 ,,JFK,3,1,2018-08-03 09:43:00.000,0,2018-08-03 12:16:00.000,25,7,0,0,0027
,01AUG18,1450,PLNK,03AUG18,JBU,  28 ,10,03,20180803,20180803,1516,1759,794   ,20180801,SC05,MCO ,1116,DM,-0400,EWR ,1359,-0400,320 ,,,,1116,1516,,,,,1359,1759,,,507 ,,,,,,0,,,320 ,,4903485,,,,0,0,0,>1973 ,,JFK,3,1,2018-08-03 15:16:00.000,0,2018-08-03 17:59:00.000,16,7,0,0,0028
,31JUL18,1207,PLNK,03AUG18,JBU,  31 ,10,03,20180803,20180803,1954,2044,708   ,20180731,,SJU ,1554,DM,-0400,PUJ ,1644,-0400,32A ,,,,1554,1954,,,,,1644,2044,,,,,,,,,0,,,32A ,,4903496,,,,0,0,0,>  32 ,,JFK,3,0,2018-08-03 19:54:00.000,0,2018-08-03 20:44:00.000,17,7,0,0,0031
,01AUG18,1450,PLNK,03AUG18,JBU,  32 ,10,03,20180803,20180803,2144,2239,708   ,20180801,,PUJ ,1744,DM,-0400,SJU ,1839,-0400,32A ,,,,1744,2144,,,,,1839,2239,,,,,,,,,0,,,32A ,,4903507,,,,0,0,0,>1804 ,,JFK,3,0,2018-08-03 21:44:00.000,0,2018-08-03 22:39:00.000,15,7,0,0,0032
,31JUL18,1207,PLNK,03AUG18,JBU,  33 ,10,03,20180803,20180803,1859,2020,292   ,20180731,,BTV ,1459,DM,-0400,JFK ,1620,-0400,E90 ,,,15  ,1459,1859,,,,,1620,2020,,,,,,,,,0,,,E90 ,,4903525,,,,0,0,0,>2516 ,,JFK,3,0,2018-08-03 18:59:00.000,0,2018-08-03 20:20:00.000,15,7,0,0,0033
,01AUG18,1450,PLNK,03AUG18,JBU,  34 ,10,03,20180803,20180803,1659,1816,292   ,20180801,,JFK ,1259,DM,-0400,BTV ,1416,-0400,E90 ,,,,1259,1659,,,,15  ,1416,1816,,,,,,,,,0,,,E90 ,,4903529,,,,0,0,0,>  33 ,,JFK,3,0,2018-08-03 16:59:00.000,0,2018-08-03 18:16:00.000,29,7,0,0,0034
