recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,23APR18,0414,PLNK,25APR18,JBU,   1 ,10,25,20180425,20180425,1411,1719,965   ,20180423,,JFK ,1011,DM,-0400,FLL ,1319,-0400,321 ,,,,1011,1411,,,,,1319,1719,,,,,,,,,0,,,321 ,,4775280,,,,0,0,0,> 202 ,,JFK,3,0,2018-04-25 14:11:00.000,0,2018-04-25 17:19:00.000,29,7,0,0,0001
,23APR18,0414,PLNK,25APR18,JBU,   5 ,10,25,20180425,20180425,1200,1458,591   ,20180423,,EWR ,0800,DM,-0400,FLL ,1058,-0400,320 ,,,,0800,1200,,,,,1058,1458,,,,,,,,,0,,,320 ,,4775292,,,,0,0,0,> 468 ,,JFK,3,1,2018-04-25 12:00:00.000,0,2018-04-25 14:58:00.000,25,7,0,0,0005
,23APR18,0413,PLNK,25APR18,JBU,   6 ,10,25,20180425,20180425,2253,0155,621   ,20180423,,FLL ,1853,DM,-0400,EWR ,2155,-0400,320 ,,,,1853,2253,,,,,2155,0155,,,,,,,,,0,,,320 ,,4775300,,,,0,0,0,>1389 ,,JFK,3,0,2018-04-25 22:53:00.000,0,2018-04-26 01:55:00.000,17,7,0,0,0006
,23APR18,1356,PLNK,25APR18,JBU,   7 ,10,25,20180425,20180426,0031,0606,657   ,20180423,,FLL ,2031,DM,-0400,LAS ,2306,-0700,320 ,,,,2031,0031,,,,E09 ,2306,0606,,,,,,,,,0,,,320 ,,4775312,,,,0,0,0,>   8 ,,JFK,2,0,2018-04-26 00:31:00.000,0,2018-04-26 06:06:00.000,17,7,0,0,0007
,23APR18,0413,PLNK,25APR18,JBU,   8 ,10,25,20180425,20180426,0656,1134,657   ,20180423,,LAS ,2356,DM,-0700,FLL ,0734,-0400,320 ,,,E09 ,2356,0656,,,,,0734,1134,,,,,,,,,0,,,320 ,,4775324,,,,0,0,0,>1423 ,,JFK,3,0,2018-04-26 06:56:00.000,0,2018-04-26 11:34:00.000,18,7,0,0,0008
,23APR18,1356,PLNK,25APR18,JBU,  14 ,10,25,20180425,20180426,0357,0913,521   ,20180423,,LGB ,2057,DM,-0700,JFK ,0513,-0400,320 ,,,,2057,0357,,,,,0513,0913,,,,,,,,,0,,,320 ,,4775336,,,,0,0,0,> 525 ,,JFK,3,0,2018-04-26 03:57:00.000,0,2018-04-26 09:13:00.000,13,7,0,0,0014
,23APR18,0414,PLNK,25APR18,JBU,  15 ,10,25,20180425,20180425,1110,1749,935   ,20180423,SC05,JFK ,0710,09,-0400,SFO ,1049,-0700,32S ,,,,0710,1110,,,,,1049,1749,,,988 ,,,,,,0,,,32S ,,4775348,,,,0,0,0,> 416 ,,JFK,3,1,2018-04-25 11:10:00.000,0,2018-04-25 17:49:00.000,29,7,0,0,0015
,23APR18,0414,PLNK,25APR18,JBU,  16 ,10,25,20180425,20180425,1400,1938,969   ,20180423,,SFO ,0700,DM,-0700,JFK ,1538,-0400,32S ,,,,0700,1400,,,,,1538,1938,,,,,,,,,0,,,32S ,,4775358,,,,0,0,0,>  89 ,,JFK,3,1,2018-04-25 14:00:00.000,0,2018-04-25 19:38:00.000,15,7,0,0,0016
,23APR18,1356,PLNK,25APR18,JBU,  19 ,10,25,20180425,20180425,2043,0310,990   ,20180423,,BOS ,1643,10,-0400,SAN ,2010,-0700,32S ,,,,1643,2043,,,,,2010,0310,,,,,,,,,0,,,32S ,,4775371,,,,0,0,0,>  20 ,,JFK,3,0,2018-04-25 20:43:00.000,0,2018-04-26 03:10:00.000,18,7,0,0,0019
,23APR18,0414,PLNK,25APR18,JBU,  20 ,10,25,20180425,20180426,0424,0951,990   ,20180423,,SAN ,2124,DM,-0700,BOS ,0551,-0400,32S ,,,,2124,0424,,,,,0551,0951,,,,,,,,,0,,,32S ,,4775384,,,,0,0,0,>1833 ,,JFK,3,0,2018-04-26 04:24:00.000,0,2018-04-26 09:51:00.000,19,7,0,0,0020
