recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,30JUL18,1011,BM66,06AUG18,JBU,   1 ,10,06,20180806,20180806,1458,1807,958   ,20180730,,JFK ,1058,DM,-0400,FLL ,1407,-0400,321 ,,,,1058,1458,,,,,1407,1807,,,,,,,,,0,,,321 ,,4903333,,,,0,0,0,> 202 ,,JFK,2,0,2018-08-06 14:58:00.000,0,2018-08-06 18:07:00.000,29,7,0,0,0001
,30JUL18,1010,BM66,06AUG18,JBU,   7 ,10,06,20180806,20180806,2250,0400,508   ,20180730,,FLL ,1850,DM,-0400,LAS ,2100,-0700,320 ,,,,1850,2250,,,,E10 ,2100,0400,,,,,,,,,0,,,320 ,,4903344,,,,0,0,0,>   8 ,,JFK,2,0,2018-08-06 22:50:00.000,0,2018-08-07 04:00:00.000,17,7,0,0,0007
,30JUL18,1010,BM66,06AUG18,JBU,   8 ,10,06,20180806,20180807,0450,0948,508   ,20180730,,LAS ,2150,DM,-0700,FLL ,0548,-0400,320 ,,,E10 ,2150,0450,,,,,0548,0948,,,,,,,,,0,,,320 ,,4903355,,,,0,0,0,>1423 ,,JFK,2,0,2018-08-07 04:50:00.000,0,2018-08-07 09:48:00.000,18,7,0,0,0008
,30JUL18,1010,BM66,06AUG18,JBU,  11 ,10,06,20180806,20180807,0035,0325,607   ,20180730,,BOS ,2035,DM,-0400,ORD ,2225,-0500,320 ,,,,2035,0035,,,,,2225,0325,,,,,,,,,0,,,320 ,,4903365,,,,0,0,0,> 563 ,,JFK,2,0,2018-08-07 00:35:00.000,0,2018-08-07 03:25:00.000,18,7,0,0,0011
,30JUL18,1010,BM66,06AUG18,JBU,  14 ,10,06,20180806,20180807,0346,0905,563   ,20180730,,LGB ,2046,DM,-0700,JFK ,0505,-0400,320 ,,,,2046,0346,,,,,0505,0905,,,,,,,,,0,,,320 ,,4903377,,,,0,0,0,> 905 ,,JFK,2,0,2018-08-07 03:46:00.000,0,2018-08-07 09:05:00.000,13,7,0,0,0014
,30JUL18,1225,ERIV,06AUG18,JBU,  15 ,10,06,20180806,20180806,1040,1649,986   ,20180730,SC05,JFK ,0640,DM,-0400,SFO ,0949,-0700,32S ,,,,0640,1040,,,,,0949,1649,,,992 ,,,,,,0,,,32S ,,4903388,,,,0,0,0,> 416 ,,JFK,2,1,2018-08-06 10:40:00.000,3,2018-08-06 16:49:00.000,29,7,0,0,0015
,30JUL18,1011,BM66,06AUG18,JBU,  16 ,10,06,20180806,20180806,1345,1920,991   ,20180730,,SFO ,0645,DM,-0700,JFK ,1520,-0400,32S ,,,,0645,1345,,,,,1520,1920,,,,,,,,,0,,,32S ,,4903399,,,,0,0,0,>  89 ,,JFK,2,1,2018-08-06 13:45:00.000,0,2018-08-06 19:20:00.000,15,7,0,0,0016
,30JUL18,1011,BM66,06AUG18,JBU,  19 ,10,06,20180806,20180806,2040,0257,976   ,20180730,,BOS ,1640,DM,-0400,SAN ,1957,-0700,32S ,,,,1640,2040,,,,,1957,0257,,,,,,,,,0,,,32S ,,4903410,,,,0,0,0,>  90 ,,JFK,2,0,2018-08-06 20:40:00.000,0,2018-08-07 02:57:00.000,18,7,0,0,0019
,30JUL18,1011,BM66,06AUG18,JBU,  20 ,10,06,20180806,20180807,0348,0913,991   ,20180730,,SAN ,2048,DM,-0700,BOS ,0513,-0400,32S ,,,,2048,0348,,,,,0513,0913,,,,,,,,,0,,,32S ,,4903421,,,,0,0,0,>2819 ,,JFK,2,0,2018-08-07 03:48:00.000,0,2018-08-07 09:13:00.000,19,7,0,0,0020
,30JUL18,1010,BM66,06AUG18,JBU,  21 ,10,06,20180806,20180806,1500,1815,706   ,20180730,,BOS ,1100,DM,-0400,PBI ,1415,-0400,320 ,,,,1100,1500,,,,,1415,1815,,,,,,,,,0,,,320 ,,4903434,,,,0,0,0,> 122 ,,JFK,2,1,2018-08-06 15:00:00.000,0,2018-08-06 18:15:00.000,18,7,0,0,0021
