recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,27JUN18,1219,SKHA,06AUG18,JBU,   1 ,10,06,20180806,20180806,1458,1807,-J7001,20180627,,JFK ,1058,DM,-0400,FLL ,1407,-0400,321 ,,,,1058,1458,,,,,1407,1807,,,,,,,,,0,,,321 ,,4903333,,,,0,0,0,> 202 ,,JFK,2,0,2018-08-06 14:58:00.000,0,2018-08-06 18:07:00.000,0,0,0,0,0001
,27JUL18,1618,mli1,06AUG18,JBU,   7 ,10,06,20180806,20180806,2250,0400,-J2007,20180727,,FLL ,1850,DM,-0400,LAS ,2100,-0700,320 ,,,,1850,2250,,,,E10 ,2100,0400,,,,,,,,,0,,,320 ,,4903344,,,,0,0,0,>   8 ,,JFK,2,0,2018-08-06 22:50:00.000,0,2018-08-07 04:00:00.000,0,0,0,0,0007
,27JUL18,1618,mli1,06AUG18,JBU,   8 ,10,06,20180806,20180807,0450,0948,-J2008,20180727,,LAS ,2150,DM,-0700,FLL ,0548,-0400,320 ,,,E10 ,2150,0450,,,,,0548,0948,,,,,,,,,0,,,320 ,,4903355,,,,0,0,0,>1423 ,,JFK,2,0,2018-08-07 04:50:00.000,0,2018-08-07 09:48:00.000,0,0,0,0,0008
,27JUN18,1220,SKHA,06AUG18,JBU,  11 ,10,06,20180806,20180807,0035,0325,-J2011,20180627,,BOS ,2035,DM,-0400,ORD ,2225,-0500,320 ,,,,2035,0035,,,,,2225,0325,,,,,,,,,0,,,320 ,,4903365,,,,0,0,0,> 563 ,,JFK,2,0,2018-08-07 00:35:00.000,0,2018-08-07 03:25:00.000,0,0,0,0,0011
,27JUN18,1220,SKHA,06AUG18,JBU,  14 ,10,06,20180806,20180807,0346,0905,-J2014,20180627,,LGB ,2046,DM,-0700,JFK ,0505,-0400,320 ,,,,2046,0346,,,,,0505,0905,,,,,,,,,0,,,320 ,,4903377,,,,0,0,0,> 905 ,,JFK,2,0,2018-08-07 03:46:00.000,0,2018-08-07 09:05:00.000,0,0,0,0,0014
,30JUL18,0218,DMOR,06AUG18,JBU,  15 ,10,06,20180806,20180806,1040,1649,-J8015,20180730,,JFK ,0640,DM,-0400,SFO ,0949,-0700,32S ,,,,0640,1040,,,,,0949,1649,,,,,,,,,0,,,32S ,,4903388,,,,0,0,0,> 416 ,,JFK,2,0,2018-08-06 10:40:00.000,3,2018-08-06 16:49:00.000,0,0,0,0,0015
,27JUN18,1220,SKHA,06AUG18,JBU,  16 ,10,06,20180806,20180806,1345,1920,-J8016,20180627,,SFO ,0645,DM,-0700,JFK ,1520,-0400,32S ,,,,0645,1345,,,,,1520,1920,,,,,,,,,0,,,32S ,,4903399,,,,0,0,0,>  89 ,,JFK,2,0,2018-08-06 13:45:00.000,0,2018-08-06 19:20:00.000,0,0,0,0,0016
,27JUN18,1220,SKHA,06AUG18,JBU,  19 ,10,06,20180806,20180806,2040,0257,-J8019,20180627,,BOS ,1640,DM,-0400,SAN ,1957,-0700,32S ,,,,1640,2040,,,,,1957,0257,,,,,,,,,0,,,32S ,,4903410,,,,0,0,0,>  90 ,,JFK,2,0,2018-08-06 20:40:00.000,0,2018-08-07 02:57:00.000,0,0,0,0,0019
,27JUN18,1220,SKHA,06AUG18,JBU,  20 ,10,06,20180806,20180807,0348,0913,-J8020,20180627,,SAN ,2048,DM,-0700,BOS ,0513,-0400,32S ,,,,2048,0348,,,,,0513,0913,,,,,,,,,0,,,32S ,,4903421,,,,0,0,0,>2819 ,,JFK,2,0,2018-08-07 03:48:00.000,0,2018-08-07 09:13:00.000,0,0,0,0,0020
,27JUN18,1220,SKHA,06AUG18,JBU,  21 ,10,06,20180806,20180806,1500,1815,-J2021,20180627,,BOS ,1100,DM,-0400,PBI ,1415,-0400,320 ,,,,1100,1500,,,,,1415,1815,,,,,,,,,0,,,320 ,,4903434,,,,0,0,0,> 122 ,,JFK,2,0,2018-08-06 15:00:00.000,0,2018-08-06 18:15:00.000,0,0,0,0,0021
,27JUN18,1220,SKHA,06AUG18,JBU,  22 ,10,06,20180806,20180807,0100,0359,-J1022,20180627,,PBI ,2100,DM,-0400,BOS ,2359,-0400,32M ,,,,2100,0100,,,,,2359,0359,,,,,,,,,0,,,32M ,,4903444,,,,0,0,0,>2723 ,,JFK,2,0,2018-08-07 01:00:00.000,0,2018-08-07 03:59:00.000,0,0,0,0,0022
,30JUL18,0217,DMOR,06AUG18,JBU,  23 ,10,06,20180806,20180806,0959,1553,-J8023,20180730,,JFK ,0559,DM,-0400,LAX ,0853,-0700,32S ,,,,0559,0959,,,,,0853,1553,,,,,,,,,0,,,32S ,,4903452,,,,0,0,0,> 324 ,,JFK,2,0,2018-08-06 09:59:00.000,3,2018-08-06 15:53:00.000,0,0,0,0,0023
,27JUN18,1220,SKHA,06AUG18,JBU,  26 ,10,06,20180806,20180806,1320,1600,-J2026,20180627,,TPA ,0920,DM,-0400,JFK ,1200,-0400,320 ,,,,0920,1320,,,,,1200,1600,,,,,,,,,0,,,320 ,,4903466,,,,0,0,0,> 803 ,,JFK,2,0,2018-08-06 13:20:00.000,0,2018-08-06 16:00:00.000,0,0,0,0,0026
,27JUN18,1220,SKHA,06AUG18,JBU,  27 ,10,06,20180806,20180806,0943,1216,-J2027,20180627,,EWR ,0543,DM,-0400,MCO ,0816,-0400,320 ,,,,0543,0943,,,,,0816,1216,,,,,,,,,0,,,320 ,,4903477,,,,0,0,0,>1150 ,,JFK,2,0,2018-08-06 09:43:00.000,0,2018-08-06 12:16:00.000,0,0,0,0,0027
,27JUN18,1220,SKHA,06AUG18,JBU,  28 ,10,06,20180806,20180806,1516,1759,-J2028,20180627,,MCO ,1116,DM,-0400,EWR ,1359,-0400,320 ,,,,1116,1516,,,,,1359,1759,,,,,,,,,0,,,320 ,,4903488,,,,0,0,0,>1973 ,,JFK,2,0,2018-08-06 15:16:00.000,0,2018-08-06 17:59:00.000,0,0,0,0,0028
,27JUN18,1220,SKHA,06AUG18,JBU,  31 ,10,06,20180806,20180806,1954,2044,-J4031,20180627,,SJU ,1554,DM,-0400,PUJ ,1644,-0400,32A ,,,,1554,1954,,,,,1644,2044,,,,,,,,,0,,,32A ,,4903499,,,,0,0,0,>  32 ,,JFK,2,0,2018-08-06 19:54:00.000,0,2018-08-06 20:44:00.000,0,0,0,0,0031
,27JUN18,1220,SKHA,06AUG18,JBU,  32 ,10,06,20180806,20180806,2144,2239,-J4032,20180627,,PUJ ,1744,DM,-0400,SJU ,1839,-0400,32A ,,,,1744,2144,,,,,1839,2239,,,,,,,,,0,,,32A ,,4903510,,,,0,0,0,>1804 ,,JFK,2,0,2018-08-06 21:44:00.000,0,2018-08-06 22:39:00.000,0,0,0,0,0032
,08JUL18,1914,wf28,06AUG18,JBU,  33 ,10,06,20180806,20180806,1859,2020,-J5033,20180708,,BTV ,1459,DM,-0400,JFK ,1620,-0400,E90 ,,,15  ,1459,1859,,,,,1620,2020,,,,,,,,,0,,,E90 ,,4903520,,,,0,0,0,> 408 ,,JFK,2,0,2018-08-06 18:59:00.000,0,2018-08-06 20:20:00.000,0,0,0,0,0033
,08JUL18,1914,wf28,06AUG18,JBU,  34 ,10,06,20180806,20180806,1659,1816,-J5034,20180708,,JFK ,1259,DM,-0400,BTV ,1416,-0400,E90 ,,,,1259,1659,,,,15  ,1416,1816,,,,,,,,,0,,,E90 ,,4903532,,,,0,0,0,>  33 ,,JFK,2,0,2018-08-06 16:59:00.000,0,2018-08-06 18:16:00.000,0,0,0,0,0034
,27JUN18,1221,SKHA,06AUG18,JBU,  36 ,10,06,20180806,20180807,0023,0404,-J7036,20180627,,STI ,2023,DM,-0400,JFK ,0004,-0400,321 ,,,,2023,0023,,,,,0004,0404,,,,,,,,,0,,,321 ,,4903543,,,,0,0,0,> 837 ,,JFK,2,0,2018-08-07 00:23:00.000,0,2018-08-07 04:04:00.000,0,0,0,0,0036
,27JUN18,1221,SKHA,06AUG18,JBU,  37 ,10,06,20180806,20180806,1859,2257,-J7037,20180627,,JFK ,1459,DM,-0400,STI ,1857,-0400,321 ,,,,1459,1859,,,,,1857,2257,,,,,,,,,0,,,321 ,,4903554,,,,0,0,0,>  36 ,,JFK,2,0,2018-08-06 18:59:00.000,0,2018-08-06 22:57:00.000,0,0,0,0,0037
,27JUN18,1221,SKHA,06AUG18,JBU,  38 ,10,06,20180806,20180806,1952,2256,-J2038,20180627,,SJO ,1352,DM,-0600,FLL ,1856,-0400,320 ,,,,1352,1952,,,,,1856,2256,,,,,,,,,0,,,320 ,,4903568,,,,0,0,0,> 517 ,,JFK,2,0,2018-08-06 19:52:00.000,0,2018-08-06 22:56:00.000,0,0,0,0,0038
,27JUN18,1221,SKHA,06AUG18,JBU,  39 ,10,06,20180806,20180806,1559,1852,-J2039,20180627,,FLL ,1159,DM,-0400,SJO ,1252,-0600,320 ,,,,1159,1559,,,,,1252,1852,,,,,,,,,0,,,320 ,,4903576,,,,0,0,0,>  38 ,,JFK,2,0,2018-08-06 15:59:00.000,0,2018-08-06 18:52:00.000,0,0,0,0,0039
,29JUL18,0957,DV06,06AUG18,JBU,  40 ,10,06,20180806,20180806,0540,0913,523   ,20180729,,MDE ,0040,DM,-0500,FLL ,0513,-0400,320 ,,,,0040,0540,,,,,0513,0913,,,,,,,,,0,,,320 ,,4903590,,,,0,0,0,>1893 ,,JFK,2,0,2018-08-06 05:40:00.000,0,2018-08-06 09:13:00.000,15,7,0,0,0040
,27JUN18,1221,SKHA,06AUG18,JBU,  41 ,10,06,20180806,20180807,0112,0440,-J2041,20180627,,FLL ,2112,DM,-0400,MDE ,2340,-0500,320 ,,,,2112,0112,,,,,2340,0440,,,,,,,,,0,,,320 ,,4903598,,,,0,0,0,>  40 ,,JFK,2,0,2018-08-07 01:12:00.000,0,2018-08-07 04:40:00.000,0,0,0,0,0041
,02JUL18,1759,jgin,06AUG18,JBU,  42 ,10,06,20180806,20180806,1816,1938,-J2042,20180702,,LGB ,1116,DM,-0700,RNO ,1238,-0700,320 ,,,,1116,1816,,,,B6  ,1238,1938,,,,,,,,,0,,,320 ,,4903609,,,,0,0,0,>  43 ,,JFK,2,0,2018-08-06 18:16:00.000,0,2018-08-06 19:38:00.000,0,0,0,0,0042
,02JUL18,1759,jgin,06AUG18,JBU,  43 ,10,06,20180806,20180806,2018,2143,-J2043,20180702,,RNO ,1318,DM,-0700,LGB ,1443,-0700,320 ,,,B6  ,1318,2018,,,,,1443,2143,,,,,,,,,0,,,320 ,,4903620,,,,0,0,0,>2136 ,,JFK,2,0,2018-08-06 20:18:00.000,0,2018-08-06 21:43:00.000,0,0,0,0,0043
,29JUL18,1435,dlet,06AUG18,JBU,  46 ,10,06,20180806,20180807,0317,0702,-J2046,20180729,,PDX ,2017,DM,-0700,ANC ,2302,-0800,320 ,,,C6  ,2017,0317,,,,,2302,0702,,,,,,,,,0,,,320 ,,4903633,,,,0,0,0,>  47 ,,JFK,2,0,2018-08-07 03:17:00.000,0,2018-08-07 07:02:00.000,0,0,0,0,0046
,29JUL18,1436,dlet,06AUG18,JBU,  47 ,10,06,20180806,20180807,0759,1134,-J2047,20180729,,ANC ,2359,DM,-0800,PDX ,0434,-0700,320 ,,,,2359,0759,,,,C6  ,0434,1134,,,,,,,,,0,,,320 ,,4903644,,,,0,0,0,>1121 ,,JFK,2,0,2018-08-07 07:59:00.000,0,2018-08-07 11:34:00.000,0,0,0,0,0047
,27JUN18,1221,SKHA,06AUG18,JBU,  49 ,10,06,20180806,20180806,1350,1621,-J2049,20180627,,BOS ,0950,DM,-0400,SAV ,1221,-0400,320 ,,,,0950,1350,,,,,1221,1621,,,,,,,,,0,,,320 ,,4903655,,,,0,0,0,>  50 ,,JFK,2,0,2018-08-06 13:50:00.000,0,2018-08-06 16:21:00.000,0,0,0,0,0049
,27JUN18,1221,SKHA,06AUG18,JBU,  50 ,10,06,20180806,20180806,1701,1923,-J2050,20180627,,SAV ,1301,DM,-0400,BOS ,1523,-0400,320 ,,,,1301,1701,,,,,1523,1923,,,,,,,,,0,,,320 ,,4903666,,,,0,0,0,> 797 ,,JFK,2,0,2018-08-06 17:01:00.000,0,2018-08-06 19:23:00.000,0,0,0,0,0050
