recordStatus,lastDateModified,lastTimeModified,lastUserToModify,legDepartureDate,airlineCode,identifier,sequence,flightOriginDay,numericFlightDate,numGMTDate,STDudt,STAudt,tailNumber,numLastDateModified,flightStatus,origin,STDLocal,dispatchDesk,STDGMTVariance,destination,STALocal,STAGMTVariance,OAGEquipmentType,ACConfiguration,serviceType,originGate,ETDlocal,ETDudt,TAXIutc,OUTudt,OFFudt,destinationGate,ETAlocal,ETAudt,ONudt,INudt,previousTailNumber,ETE,DCNutc,ETOutc,EONutc,EDTCutc,flightType,newDepartureCity,newArrivalCity,SchedOAGEquipType,OAGEquipSubType,csvFSDailyID,tailNumBeforeCancel,CTAUTC,cancelled,replaced,ATCStatus,scheduledFlightType,aircraftRouting,mealService,hub,landingRestriction,headStartFlight,actualDeparture,specialFlight,actualArrival,scheduledTaxiOut,scheduledTaxiIn,STOSetByUser,STISetByUser,CTFlightNumber
,30JUL18,0417,POST,31JUL18,JBU,   1 ,10,31,20180731,20180731,1458,1807,905   ,20180730,SC14,JFK ,1058,12,-0400,FLL ,1407,-0400,321 ,,,,1058,1458,,,,,1407,1807,,,955 ,,,,,,0,,,321 ,,4887948,,,,0,0,0,> 202 ,,JFK,3,0,2018-07-31 14:58:00.000,0,2018-07-31 18:07:00.000,29,7,0,0,0001
,30JUL18,1534,PLNK,31JUL18,JBU,   7 ,10,31,20180731,20180731,2250,0400,630   ,20180730,SC05,FLL ,1850,10,-0400,LAS ,2100,-0700,320 ,,,,1850,2250,,,,E10 ,2100,0400,,,648 ,,,,,,0,,,320 ,,4887961,,,,0,0,0,>   8 ,,JFK,3,0,2018-07-31 22:50:00.000,0,2018-08-01 04:00:00.000,17,7,0,0,0007
,28JUL18,1413,KEHO,31JUL18,JBU,   8 ,10,31,20180731,20180801,0450,0948,630   ,20180728,SC05,LAS ,2150,DM,-0700,FLL ,0548,-0400,320 ,,,E10 ,2150,0450,,,,,0548,0948,,,648 ,,,,,,0,,,320 ,,4887974,,,,0,0,0,>1423 ,,JFK,3,0,2018-08-01 04:50:00.000,0,2018-08-01 09:48:00.000,18,7,0,0,0008
,30JUL18,1534,PLNK,31JUL18,JBU,  11 ,10,31,20180731,20180801,0035,0325,603   ,20180730,SC01,BOS ,2035,05,-0400,ORD ,2225,-0500,320 ,,,C36 ,2035,0035,,,,,2225,0325,,,590 ,,,,,,0,,,320 ,,4887987,,,,0,0,0,> 563 ,,JFK,3,0,2018-08-01 00:35:00.000,0,2018-08-01 03:25:00.000,18,7,0,0,0011
,30JUL18,0512,MJOH,31JUL18,JBU,  14 ,10,31,20180731,20180801,0346,0905,565   ,20180730,SC14,LGB ,2046,08,-0700,JFK ,0505,-0400,320 ,,,,2046,0346,,,,,0505,0905,,,760 ,,,,,,0,,,320 ,,4888000,,,,0,0,0,> 905 ,,JFK,3,0,2018-08-01 03:46:00.000,0,2018-08-01 09:05:00.000,13,7,0,0,0014
,30JUL18,1534,PLNK,31JUL18,JBU,  15 ,10,31,20180731,20180731,1115,1724,988   ,20180730,SC14,JFK ,0715,16,-0400,SFO ,1024,-0700,32S ,,,,0715,1115,,,,,1024,1724,,,992 ,,,,,,0,,,32S ,,4888012,,,,0,0,0,> 416 ,,JFK,3,1,2018-07-31 11:15:00.000,3,2018-07-31 17:24:00.000,29,7,0,0,0015
,30JUL18,1304,ERIV,31JUL18,JBU,  16 ,10,31,20180731,20180731,1330,1909,991   ,20180730,SC05,SFO ,0630,06,-0700,JFK ,1509,-0400,32S ,,,,0630,1330,,,,,1509,1909,,,929 ,,,,,,0,,,32S ,,4888024,,,,0,0,0,>1623 ,,JFK,3,1,2018-07-31 13:30:00.000,0,2018-07-31 19:09:00.000,15,7,0,0,0016
,30JUL18,1534,PLNK,31JUL18,JBU,  19 ,10,31,20180731,20180731,2040,0257,937   ,20180730,SC05,BOS ,1640,05,-0400,SAN ,1957,-0700,32S ,,,C8  ,1640,2040,,,,35  ,1957,0257,,,964 ,,,,,,0,,,32S ,,4888039,,,,0,0,0,>  90 ,,JFK,3,0,2018-07-31 20:40:00.000,0,2018-08-01 02:57:00.000,18,7,0,0,0019
,30JUL18,0415,POST,31JUL18,JBU,  20 ,10,31,20180731,20180801,0343,0908,989   ,20180730,AU01,SAN ,2043,05,-0700,BOS ,0508,-0400,32S ,,,36  ,2043,0343,,,,C10 ,0508,0908,,,985 ,,,,,,0,,,32S ,,4888053,,,,0,0,0,>2819 ,,JFK,3,0,2018-08-01 03:43:00.000,0,2018-08-01 09:08:00.000,19,7,0,0,0020
,30JUL18,0418,POST,31JUL18,JBU,  21 ,10,31,20180731,20180731,1607,1921,603   ,20180730,SC01,BOS ,1207,09,-0400,PBI ,1521,-0400,320 ,,,C34 ,1207,1607,,,,C16 ,1521,1921,,,590 ,,,,,,0,,,320 ,,4888064,,,,0,0,0,> 122 ,,JFK,3,1,2018-07-31 16:07:00.000,0,2018-07-31 19:21:00.000,18,7,0,0,0021
,30JUL18,0420,POST,31JUL18,JBU,  22 ,10,31,20180731,20180801,0055,0355,568   ,20180730,AU01,PBI ,2055,02,-0400,BOS ,2355,-0400,32M ,,,C12 ,2055,0055,,,,C25 ,2355,0355,,,,,,,,,0,,,32M ,,4888079,,,,0,0,0,>2829 ,,JFK,3,0,2018-08-01 00:55:00.000,0,2018-08-01 03:55:00.000,14,7,0,0,0022
,30JUL18,0416,POST,31JUL18,JBU,  23 ,10,31,20180731,20180731,0959,1553,943   ,20180730,SC05,JFK ,0559,17,-0400,LAX ,0853,-0700,32S ,,,,0559,0959,,,,,0853,1553,,,934 ,,,,,,0,,,32S ,,4888089,,,,0,0,0,> 324 ,,JFK,3,1,2018-07-31 09:59:00.000,0,2018-07-31 15:53:00.000,29,7,0,0,0023
