"","05APR18","1748","POST","05APR18","JBU","  24 ","10","05","20180405","20180405","1245","1810","990   ","20180405","","LAX ","0545","08","-0700","JFK ","1410","-0400","32S ","","","55A ","0545","1245","","1238","1252","21  ","1346","1746","1741","1748","","0446","","1253","","","0","","","32S ","","4752432","","","","0","0","0",">1323 ","","JFK","3","1","2018-04-05 12:38:00.000","0","2018-04-05 17:48:00.000","16","5","1","1","0024"
"","05APR18","1704","POST","05APR18","JBU","  26 ","10","05","20180405","20180405","1446","1726","809   ","20180405","SC05","TPA ","1046","09","-0400","JFK ","1326","-0400","32A ","","","A14 ","1046","1446","","1438","1452","05  ","1301","1701","1656","1701","662 ","0209","","1459","","","0","","","320 ","","4752446","","","","0","0","0","> 575 ","","JFK","3","1","2018-04-05 14:38:00.000","0","2018-04-05 17:01:00.000","13","5","1","1","0026"
"","05APR18","1219","POST","05APR18","JBU","  27 ","10","05","20180405","20180405","0935","1214","591   ","20180405","SC14","EWR ","0535","05","-0400","MCO ","0814","-0400","320 ","","","17  ","0535","0935","","0930","0945","3   ","0810","1210","1202","1218","789 ","0221","","0954","","","0","","","320 ","","4752457","","","","0","0","0",">  28 ","","JFK","3","1","2018-04-05 09:30:00.000","0","2018-04-05 12:18:00.000","15","8","1","1","0027"
"","05APR18","1613","POST","05APR18","JBU","  28 ","10","05","20180405","20180405","1315","1555","591   ","20180405","SC14","MCO ","0915","05","-0400","EWR ","1155","-0400","320 ","","","3   ","0915","1315","","1323","1346","16  ","1202","1602","1553","1611","789 ","0207","","1354","","","0","","","320 ","","4752468","","","","0","0","0",">1973 ","","JFK","3","0","2018-04-05 13:23:00.000","0","2018-04-05 16:11:00.000","16","9","1","1","0028"
"","05APR18","1944","POST","05APR18","JBU","  33 ","10","05","20180405","20180405","1830","1955","216   ","20180405","SC05","BTV ","1430","02","-0400","JFK ","1555","-0400","E90 ","","","15  ","1430","1830","","1826","1841","03  ","1543","1943","1938","1943","298 ","0056","","1842","","","0","","","E90 ","","4752481","","","","0","0","0","> 105 ","","JFK","3","0","2018-04-05 18:26:00.000","0","2018-04-05 19:43:00.000","14","5","1","1","0033"
"","05APR18","1754","POST","05APR18","JBU","  34 ","10","05","20180405","20180405","1640","1755","216   ","20180405","SC05","JFK ","1240","07","-0400","BTV ","1355","-0400","E90 ","","","17  ","1240","1640","","1648","1703","15  ","1352","1752","1747","1751","298 ","0049","","1708","","","0","","","E90 ","","4752492","","","","0","0","0",">  33 ","","JFK","3","0","2018-04-05 16:48:00.000","0","2018-04-05 17:51:00.000","22","5","1","1","0034"
"","05APR18","2015","POST","05APR18","JBU","  38 ","10","05","20180405","20180405","2017","2318","821   ","20180405","SC21","SJO ","1417","13","-0600","FLL ","1918","-0400","32A ","","","15  ","1417","2017","","2002","2015","G2  ","1852","2252","","","703 ","0230","","2019","","","0","","","320 ","","4752501","","","","0","0","0",">1557 ","","JFK","3","0","2018-04-05 20:02:00.000","0","2018-04-05 22:52:00.000","19","7","1","1","0038"
"","05APR18","1901","POST","05APR18","JBU","  39 ","10","05","20180405","20180405","1615","1917","821   ","20180405","SC21","FLL ","1215","03","-0400","SJO ","1317","-0600","32A ","","","F6  ","1215","1615","","1608","1621","15  ","1258","1858","1852","1900","703 ","0231","","1634","","","0","","","320 ","","4752513","","","","0","0","0",">  38 ","","JFK","3","1","2018-04-05 16:08:00.000","0","2018-04-05 19:00:00.000","17","6","1","1","0039"
"","05APR18","2012","POST","05APR18","JBU","  40 ","10","05","20180405","20180405","1920","2253","645   ","20180405","SC03","MDE ","1420","04","-0500","FLL ","1853","-0400","320 ","","","","1432","1932","","1929","2012","G1  ","1927","2327","","","519 ","0308","","2019","","","0","","","320 ","","4752521","","","","0","0","0",">1021 ","","JFK","3","0","2018-04-05 19:29:00.000","0","2018-04-05 23:27:00.000","14","7","1","1","0040"
"","05APR18","1849","POST","05APR18","JBU","  41 ","10","05","20180405","20180405","1456","1820","645   ","20180405","SC03","FLL ","1056","04","-0400","MDE ","1320","-0500","320 ","","","F3  ","1056","1456","","1450","1532","","1337","1837","1833","1837","519 ","0304","","1539","","","0","","","320 ","","4752531","","","","0","0","0",">  40 ","","JFK","3","0","2018-04-05 14:50:00.000","0","2018-04-05 18:37:00.000","16","4","1","1","0041"
"","05APR18","1650","POST","05APR18","JBU","  42 ","10","05","20180405","20180405","1534","1700","552   ","20180405","SC20","LGB ","0834","06","-0700","RNO ","1000","-0700","320 ","","","5   ","0834","1534","","1527","1538","B6  ","0950","1650","1644","1648","636 ","0101","","1545","","","0","","","320 ","","4752539","","","","0","0","0",">  43 ","","JFK","3","0","2018-04-05 15:27:00.000","0","2018-04-05 16:48:00.000","14","6","1","1","0042"
"","05APR18","1856","POST","05APR18","JBU","  43 ","10","05","20180405","20180405","1740","1903","552   ","20180405","SC20","RNO ","1040","06","-0700","LGB ","1203","-0700","320 ","","","B6  ","1040","1740","","1734","1747","7   ","1152","1852","1849","1852","636 ","0104","","1748","","","0","","","320 ","","4752550","","","","0","0","0",">1936 ","","JFK","3","0","2018-04-05 17:34:00.000","0","2018-04-05 18:52:00.000","12","3","1","1","0043"
"","05APR18","1728","POST","05APR18","JBU","  49 ","10","05","20180405","20180405","1436","1719","258   ","20180405","SC05","BOS ","1036","18","-0400","SAV ","1319","-0400","E90 ","","","C34 ","1037","1437","","1451","1508","7   ","1330","1730","1724","1727","236 ","0219","","1509","","","0","","","E90 ","","4752566","","","","0","0","0",">  50 ","","JFK","3","0","2018-04-05 14:51:00.000","0","2018-04-05 17:27:00.000","19","6","1","1","0049"
"","05APR18","2008","POST","05APR18","JBU","  50 ","10","05","20180405","20180405","1754","2020","258   ","20180405","SC05","SAV ","1354","13","-0400","BOS ","1620","-0400","E90 ","","","7   ","1357","1757","","1803","1811","C31 ","1611","2011","2005","2008","236 ","0155","","1815","","","0","","","E90 ","","4752575","","","","0","0","0",">1159 ","","JFK","3","0","2018-04-05 18:03:00.000","0","2018-04-05 20:08:00.000","15","6","1","1","0050"
"","05APR18","1317","POST","05APR18","JBU","  51 ","10","05","20180405","20180405","1000","1312","975   ","20180405","SC03","BOS ","0600","08","-0400","MCO ","0912","-0400","321 ","","","C36 ","0600","1000","","1000","1018","17  ","0916","1316","1306","1316","948 ","0251","","1015","","","0","","","321 ","","4752586","","","","0","0","0","> 252 ","","JFK","3","1","2018-04-05 10:00:00.000","3","2018-04-05 13:16:00.000","17","10","1","1","0051"
"","05APR18","1337","POST","05APR18","JBU","  52 ","10","05","20180405","20180405","1103","1354","957   ","20180405","SC06","MCO ","0703","10","-0400","BOS ","0954","-0400","321 ","","","7   ","0703","1103","","1055","1112","C19 ","0937","1337","1331","1337","966 ","0222","","1113","","","0","","","321 ","","4752597","","","","0","0","0","> 451 ","","JFK","3","1","2018-04-05 10:55:00.000","3","2018-04-05 13:37:00.000","17","6","1","1","0052"
"","05APR18","1250","POST","05APR18","JBU","  53 ","10","05","20180405","20180405","1003","1252","948   ","20180405","SC03","JFK ","0603","19","-0400","PBI ","0852","-0400","321 ","","","17  ","0603","1003","","1001","1019","C16 ","0846","1246","1243","1247","975 ","0241","","1019","","","0","","","321 ","","4752608","","","","0","0","0","> 154 ","","JFK","3","1","2018-04-05 10:01:00.000","3","2018-04-05 12:47:00.000","18","3","1","1","0053"
"","05APR18","1314","POST","05APR18","JBU","  54 ","10","05","20180405","20180405","1030","1309","913   ","20180405","","PBI ","0630","10","-0400","JFK ","0909","-0400","321 ","","","C16 ","0630","1030","","1025","1036","24  ","0855","1255","1249","1311","","0214","","1038","","","0","","","321 ","","4752619","","","","0","0","0",">   1 ","","JFK","3","1","2018-04-05 10:25:00.000","0","2018-04-05 13:11:00.000","13","6","1","1","0054"
"","05APR18","1506","POST","05APR18","JBU","  56 ","10","05","20180405","20180405","1400","1525","192   ","20180405","SC05","IAD ","1000","12","-0400","BOS ","1125","-0400","E90 ","","","B70 ","1000","1400","","1354","1406","C28 ","1107","1507","1501","1505","279 ","0105","","1407","","","0","","","E90 ","","4752629","","","","0","0","0","> 689 ","","JFK","0","0","2018-04-05 13:54:00.000","0","2018-04-05 15:05:00.000","15","6","1","1","0056"
"","05APR18","1314","POST","05APR18","JBU","  57 ","10","05","20180405","20180405","1142","1324","192   ","20180405","SC05","BOS ","0742","05","-0400","IAD ","0924","-0400","E90 ","","","C30 ","0742","1142","","1133","1151","B70 ","0914","1314","1310","1314","279 ","0122","","1152","","","0","","","E90 ","","4752638","","","","0","0","0",">  56 ","","JFK","3","0","2018-04-05 11:33:00.000","0","2018-04-05 13:14:00.000","19","4","1","1","0057"
"","05APR18","1839","POST","05APR18","JBU","  61 ","10","05","20180405","20180406","0215","0604","579   ","20180405","SC05","BOS ","2215","02","-0400","SJU ","0204","-0400","320 ","","","C36 ","2215","0215","","","","A4  ","0204","0604","","","632 ","","","","","","0","","","320 ","","4752647","","","","0","0","0","> 262 ","","JFK","3","0","2018-04-06 02:15:00.000","0","2018-04-06 06:04:00.000","18","7","0","0","0061"
"","05APR18","1647","POST","05APR18","JBU","  62 ","10","05","20180405","20180405","1345","1630","507   ","20180405","SC05","PBI ","0945","08","-0400","LGA ","1230","-0400","320 ","","","C15 ","0949","1349","","1403","1414","2   ","1242","1642","1637","1642","615 ","0221","","1413","","","0","","","320 ","","4752659","","","","0","0","0",">1161 ","","JFK","1","0","2018-04-05 14:03:00.000","0","2018-04-05 16:42:00.000","13","5","1","1","0062"
"","05APR18","2029","POST","05APR18","JBU","  65 ","10","05","20180405","20180405","2342","0454","784   ","20180405","SC20","JFK ","1942","10","-0400","ABQ ","2254","-0600","320 ","","","27  ","1942","2342","","","","B5  ","2249","0449","","","585 ","0428","","","","","0","","","320 ","","4752670","","","","0","0","0",">  66 ","","JFK","3","0","2018-04-05 23:42:00.000","0","2018-04-06 04:49:00.000","33","6","1","1","0065"
"","05APR18","2026","POST","05APR18","JBU","  66 ","10","05","20180405","20180406","0544","0950","784   ","20180405","SC20","ABQ ","2344","16","-0600","JFK ","0550","-0400","320 ","","","B5  ","2344","0544","","","","12  ","0550","0950","","","585 ","","","","","","0","","","320 ","","4752680","","","","0","0","0","> 627 ","","JFK","3","0","2018-04-06 05:44:00.000","0","2018-04-06 09:50:00.000","15","7","0","0","0066"
"","05APR18","1958","POST","05APR18","JBU","  69 ","10","05","20180405","20180405","1835","2202","559   ","20180405","SC05","BOS ","1435","08","-0400","FLL ","1802","-0400","320 ","","","C32 ","1539","1939","","1939","1957","E6  ","1912","2312","","","779 ","0308","","1958","","","0","","","320 ","","4752689","","","","0","0","0",">   6 ","","JFK","3","0","2018-04-05 19:39:00.000","0","2018-04-05 23:12:00.000","16","7","1","1","0069"
"","05APR18","1849","POST","05APR18","JBU","  71 ","10","05","20180405","20180406","0129","0656","663   ","20180405","SC05","JFK ","2129","06","-0400","SLC ","0056","-0600","320 ","","","14  ","2129","0129","","","","A4  ","0056","0656","","","705 ","","","","","","0","","","320 ","","4752701","","","","0","0","0",">2131 ","","JFK","3","0","2018-04-06 01:29:00.000","0","2018-04-06 06:56:00.000","29","7","0","0","0071"
"","05APR18","2017","PLNK","05APR18","JBU","  72 ","10","05","20180405","20180406","0512","0938","593   ","20180405","SC05","SLC ","2312","17","-0600","JFK ","0538","-0400","320 ","","","A4  ","2312","0512","","","","06  ","0538","0938","","","621 ","","","","","","0","","","320 ","","4752712","","","","0","0","0","> 881 ","","JFK","3","0","2018-04-06 05:12:00.000","0","2018-04-06 09:38:00.000","17","7","0","0","0072"
"","05APR18","2045","POST","05APR18","JBU","  76 ","10","05","20180405","20180405","1709","2004","238   ","20180405","SC05","MSY ","1209","05","-0500","JFK ","1604","-0400","E90 ","","","C5  ","1243","1743","","1752","1812","04  ","1643","2043","2038","2045","346 ","0221","","1819","","","0","","","E90 ","","4752723","","","","0","0","0",">2516 ","","JFK","3","0","2018-04-05 17:52:00.000","0","2018-04-05 20:45:00.000","12","5","1","1","0076"
"","05APR18","1928","POST","05APR18","JBU","  79 ","10","05","20180405","20180405","1650","1929","239   ","20180405","SC05","DCA ","1250","15","-0400","FLL ","1529","-0400","E90 ","","","26  ","1250","1650","","1651","1709","F9  ","1529","1929","1923","1928","358 ","0219","","1714","","","0","","","E90 ","","4752734","","","","0","0","0",">1580 ","","JFK","3","0","2018-04-05 16:51:00.000","0","2018-04-05 19:28:00.000","19","6","1","1","0079"
"","05APR18","0803","JT81","05APR18","JBU","  80 ","10","05","20180405","20180406","0659","1212","828   ","20180405","SC07","RNO ","2359","16","-0700","JFK ","0812","-0400","32A ","","","B6  ","2359","0659","","","","","0812","1212","","","709 ","","","","","","0","","","32A ","","4752743","","","","0","0","0","> 135 ","","JFK","3","0","2018-04-06 06:59:00.000","0","2018-04-06 12:12:00.000","15","7","0","0","0080"
"","05APR18","1500","POST","05APR18","JBU","  81 ","10","05","20180405","20180405","2313","0539","828   ","20180405","SC07","JFK ","1913","07","-0400","RNO ","2239","-0700","32A ","","","29  ","1913","2313","","","","B6  ","2239","0539","","","709 ","","","","","","0","","","32A ","","4752749","","","","0","0","0",">  80 ","","JFK","1","0","2018-04-05 23:13:00.000","0","2018-04-06 05:39:00.000","29","7","0","0","0081"
"X","29MAR18","1651","SKHA","05APR18","JBU","  85 ","10","05","20180405","20180405","1817","2059","641   ","20180329","","BUF ","1417","DM","-0400","MCO ","1659","-0400","320 ","","","","1417","1817","","","","","1659","2059","","","760 ","","","","","","0","","","320 ","","4752760","","","","0","0","0","> 656 ","","JFK","2","0","2018-04-05 18:17:00.000","0","2018-04-05 20:59:00.000","13","7","0","0","0085"
"","05APR18","1849","POST","05APR18","JBU","  85 ","10","05","20180405","20180405","1817","2059","529   ","20180405","SC05","BUF ","1417","04","-0400","MCO ","1659","-0400","320 ","","J","7   ","1419","1819","","1823","1849","5   ","1723","2123","","","712 ","0223","","1854","","","0","","","320 ","","4824626","","","","0","0","0","","","JFK","3","0","2018-04-05 18:23:00.000","0","2018-04-05 21:23:00.000","11","11","1","1","0085"
